RNO,NAME,YEAR,CURR_SEM,past_avg,past_count,internal_pct,attendance_pct,behavior_pct,performance_trend,performance_overall,risk_overall,risk_score,dropout_overall,dropout_score,performance_label,risk_label,dropout_label
24G31A2514,Sandeep Joshi,2,4,60.0,3,93.33333333333333,81.8725,12.0,-37.0,70.88087499999999,70.88087499999999,29.11912500000001,73.84408333333333,26.15591666666667,high,low,low
24G31B1969,Kumar Malhotra,2,3,68.5,2,33.33333333333333,82.56987951807228,51.0,7.0,59.18548192771084,59.18548192771084,40.81451807228916,73.08224899598392,26.917751004016083,medium,normal,low
24G31A6989,Kavya Rao,2,4,62.666666666666664,3,83.33333333333334,42.95483870967742,44.0,17.0,64.97655913978495,64.97655913978495,35.02344086021505,49.068387096774195,50.931612903225805,high,low,medium
24G31B9281,Ajay Srivastava,2,3,64.5,2,56.666666666666664,74.36341463414634,35.0,-15.0,62.15451219512195,62.15451219512195,37.84548780487805,67.67105691056909,32.32894308943091,high,low,low
24G31A1120,Simran Joshi,2,3,87.5,2,96.66666666666667,73.05,82.0,-11.0,87.80749999999999,87.80749999999999,12.19250000000001,77.75166666666667,22.248333333333335,high,low,low
24G31B7774,Swati Dasgupta,2,3,79.0,2,93.33333333333333,84.56236559139785,65.0,10.0,83.43435483870968,83.43435483870968,16.56564516129032,82.92698924731182,17.073010752688177,high,low,low
24G31B1813,Esha Singh,2,3,57.0,2,96.66666666666667,85.6148148148148,36.0,-10.0,72.14222222222222,72.14222222222222,27.857777777777784,78.89703703703702,21.102962962962977,high,low,low
24G31A4827,Suresh Bhat,2,3,81.0,2,73.33333333333333,77.8111111111111,21.0,-14.0,75.22166666666666,75.22166666666666,24.778333333333336,72.0011111111111,27.9988888888889,high,low,low
24G31A5524,Kumar Chatterjee,2,3,81.5,2,43.333333333333336,58.888888888888886,22.0,-27.0,63.68333333333333,63.68333333333333,36.31666666666667,55.90555555555555,44.09444444444445,high,low,low
24G31B9417,Siddharth Bhat,2,4,69.66666666666667,3,46.666666666666664,96.19999999999999,86.0,-20.0,67.56333333333333,67.56333333333333,32.43666666666667,87.57333333333332,12.426666666666677,high,low,low
24G31B1911,Celina Mishra,2,3,61.5,2,50.0,80.74854368932039,85.0,23.0,62.112281553398056,62.112281553398056,37.887718446601944,76.17398058252427,23.826019417475734,high,low,low
24G31B6973,Deepak Iyer,2,3,67.5,2,73.33333333333333,77.14651162790696,35.0,1.0,69.07197674418605,69.07197674418605,30.928023255813955,71.5858914728682,28.414108527131802,high,low,low
24G31A1352,Celina Bhat,2,3,68.0,2,63.33333333333333,77.38691588785045,36.0,24.0,66.40803738317756,66.40803738317756,33.59196261682244,70.90417445482865,29.09582554517135,high,low,low
24G31A5199,Ananya Bhatnagar,2,4,67.33333333333333,3,56.666666666666664,57.37692307692308,65.0,-22.0,62.52320512820513,62.52320512820513,37.47679487179487,59.06384615384615,40.93615384615385,high,low,low
24G31A3758,Isha Das,2,4,61.666666666666664,3,66.66666666666666,84.76666666666667,97.0,-17.0,68.39833333333333,68.39833333333333,31.601666666666674,81.86999999999999,18.13000000000001,high,low,low
24G31B1067,Sneha Agarwal,2,4,72.33333333333333,3,60.0,50.32277227722773,52.0,-7.0,64.31508250825082,64.31508250825082,35.684917491749175,53.659273927392746,46.340726072607254,high,low,medium
24G31A1561,Maya Das,2,4,73.66666666666667,3,36.666666666666664,78.02765957446807,93.0,41.0,64.18748226950355,64.18748226950355,35.81251773049645,74.95269503546098,25.047304964539023,high,low,low
24G31A6637,Suresh Gupta,2,3,78.5,2,83.33333333333334,91.27924528301885,48.0,-1.0,80.34188679245284,80.34188679245284,19.65811320754716,84.87880503144652,15.121194968553482,high,low,low
24G31A9432,Maya Bajaj,2,3,83.0,2,96.66666666666667,66.25436893203884,92.0,8.0,85.03815533980583,85.03815533980583,14.961844660194174,73.54472491909387,26.455275080906134,high,low,low
24G31A6831,Sakshi Mishra,2,3,71.5,2,50.0,85.88558558558557,13.0,-23.0,64.28283783783783,64.28283783783783,35.71716216216217,73.5699099099099,26.430090090090104,high,low,low
24G31B4543,Aryan Das,2,4,82.66666666666667,3,43.333333333333336,70.73333333333333,14.0,0.0,65.64333333333333,65.64333333333333,34.35666666666667,63.51333333333333,36.48666666666667,high,low,low
24G31A1697,Sakshi Joshi,2,3,65.5,2,66.66666666666666,81.01860465116279,70.0,11.0,68.40279069767442,68.40279069767442,31.59720930232558,76.92968992248062,23.07031007751938,high,low,low
24G31A9486,Rajesh Sharma,2,3,65.5,2,96.66666666666667,87.37142857142858,54.0,-1.0,77.55571428571429,77.55571428571429,22.444285714285712,82.77666666666667,17.22333333333333,high,low,low
24G31A1015,Arjun Sharma,2,3,64.5,2,93.33333333333333,78.84320987654321,17.0,-7.0,72.92648148148147,72.92648148148147,27.073518518518526,72.67358024691359,27.326419753086412,high,low,low
24G31A3441,Rahul Kumar,2,4,63.666666666666664,3,43.333333333333336,73.50769230769231,80.0,-23.0,59.859487179487175,59.859487179487175,40.140512820512825,70.15538461538462,29.84461538461538,medium,normal,low
24G31A9097,Rahul Rao,2,4,80.33333333333333,3,63.33333333333333,67.23333333333332,21.0,-2.0,70.30166666666665,70.30166666666665,29.698333333333352,63.52999999999999,36.47000000000001,high,low,low
24G31B1256,Ria Dasgupta,2,4,64.0,3,40.0,76.83333333333333,53.0,33.0,58.175,58.175,41.825,69.48333333333332,30.51666666666668,medium,normal,low
24G31A9130,Tanvi Bansal,2,4,64.66666666666667,3,33.33333333333333,73.13253012048192,68.0,0.0,56.703212851405624,56.703212851405624,43.296787148594376,67.79277108433733,32.20722891566267,medium,normal,low
24G31A9921,Divya Bhat,2,4,78.33333333333333,3,90.0,56.15,41.0,5.0,76.63916666666665,76.63916666666665,23.360833333333346,60.23833333333334,39.76166666666666,high,low,low
24G31A8255,Ria Chopra,2,4,70.33333333333333,3,76.66666666666667,79.27951807228915,74.0,-51.0,73.75859437751004,73.75859437751004,26.241405622489964,77.5956626506024,22.404337349397593,high,low,low
24G31A8151,Vivek Malhotra,2,3,85.0,2,63.33333333333333,88.12222222222222,83.0,-24.0,78.86833333333334,78.86833333333334,21.13166666666666,84.81888888888888,15.181111111111122,high,low,low
24G31A4054,Pari Chopra,2,4,90.33333333333333,3,96.66666666666667,80.8,77.0,-10.0,90.13666666666666,90.13666666666666,9.863333333333344,82.96,17.040000000000006,high,low,low
24G31B4964,Arjun Mishra,2,4,71.0,3,73.33333333333333,49.0,22.0,21.0,65.94999999999999,65.94999999999999,34.05000000000001,50.93333333333334,49.06666666666666,high,low,medium
24G31B5076,Kriti Kapoor,2,4,54.666666666666664,3,36.666666666666664,44.0391304347826,18.0,2.0,45.83920289855072,45.83920289855072,54.16079710144928,41.76072463768115,58.23927536231885,medium,normal,medium
24G31A4242,Rohan Patel,2,3,87.0,2,33.33333333333333,83.8720930232558,67.0,-10.0,69.43081395348837,69.43081395348837,30.569186046511632,77.44379844961239,22.556201550387613,high,low,low
24G31B8621,Pari Patel,2,4,59.666666666666664,3,63.33333333333333,68.87647058823529,93.0,-7.0,63.81480392156862,63.81480392156862,36.18519607843138,69.8135294117647,30.186470588235295,high,low,low
24G31A1192,Nitin Sinha,2,4,78.66666666666667,3,90.0,74.09405940594058,63.0,-19.0,80.59744224422444,80.59744224422444,19.40255775577556,75.03250825082507,24.967491749174926,high,low,low
24G31B7035,Deepak Kumar,2,4,87.66666666666667,3,40.0,64.03855421686748,74.0,-18.0,69.13911646586347,69.13911646586347,30.860883534136534,64.9936546184739,35.0063453815261,high,low,low
24G31A9985,Avni Patel,2,4,69.0,3,50.0,73.74912280701754,57.0,20.0,63.41236842105263,63.41236842105263,36.58763157894737,69.22438596491227,30.775614035087727,high,low,low
24G31A6618,Meera Malhotra,2,3,85.5,2,53.333333333333336,76.12289156626505,14.0,-21.0,70.86843373493976,70.86843373493976,29.131566265060243,68.56935742971888,31.430642570281123,high,low,low
25G31A6482,Shreya Mishra,3,6,70.2,5,73.33333333333333,55.170588235294126,81.0,13.0,69.42558823529411,69.42558823529411,30.574411764705886,61.07274509803922,38.92725490196078,high,low,low
25G31B3329,Avni Bhat,3,5,81.0,4,90.0,65.5,52.0,0.0,79.925,79.925,20.075000000000003,68.14999999999999,31.85000000000001,high,low,low
25G31A8146,Zara Sharma,3,5,83.5,4,93.33333333333333,60.856521739130436,97.0,-19.0,83.72847826086957,83.72847826086957,16.271521739130435,69.98289855072464,30.01710144927536,high,low,low
25G31A1261,Neha Joshi,3,5,73.5,4,60.0,82.54146341463415,80.0,-2.0,71.13121951219512,71.13121951219512,28.868780487804884,79.1290243902439,20.8709756097561,high,low,low
25G31B7194,Karthik Saxena,3,5,82.0,4,53.333333333333336,75.17499999999998,21.0,16.0,69.32625,69.32625,30.67375,68.25583333333331,31.744166666666686,high,low,low
25G31A1400,Harish Saxena,3,5,76.75,4,90.0,76.52727272727273,64.0,3.0,80.05409090909092,80.05409090909092,19.945909090909083,76.64409090909092,23.35590909090908,high,low,low
25G31B6344,Harish Joshi,3,6,74.6,5,76.66666666666667,83.01627906976744,69.0,4.0,76.20244186046511,76.20244186046511,23.797558139534885,80.13806201550388,19.861937984496123,high,low,low
25G31A6566,Deepak Menon,3,6,68.0,5,100.0,50.205263157894734,37.0,-19.0,73.3807894736842,73.3807894736842,26.619210526315797,55.64368421052632,44.35631578947368,high,low,low
25G31B3091,Anjali Srivastava,3,6,78.8,5,70.0,61.16470588235293,20.0,-12.0,70.57470588235294,70.57470588235294,29.425294117647056,59.69529411764705,40.30470588235295,high,low,low
25G31A2351,Divya Agarwal,3,6,82.0,5,73.33333333333333,68.96495726495726,59.0,22.0,76.29474358974359,76.29474358974359,23.70525641025641,69.70880341880343,30.291196581196573,high,low,low
25G31A7233,Shreya Gupta,3,5,88.75,4,90.0,78.71923076923076,88.0,-1.0,87.58288461538461,87.58288461538461,12.417115384615386,81.77846153846153,18.221538461538472,high,low,low
25G31A6499,Ria Gupta,3,6,72.8,5,53.333333333333336,74.76923076923077,22.0,13.0,64.71538461538461,64.71538461538461,35.28461538461539,67.15179487179488,32.84820512820512,high,low,low
25G31B5343,Ritika Bansal,3,5,70.25,4,53.333333333333336,87.875,96.0,-20.0,69.10625,69.10625,30.893749999999997,83.47083333333333,16.52916666666667,high,low,low
25G31A2532,Ritika Bhatnagar,3,6,79.4,5,96.66666666666667,88.85,96.0,-20.0,86.8275,86.8275,13.1725,89.40166666666667,10.59833333333333,high,low,low
25G31B2876,Sanjay Menon,3,6,67.6,5,60.0,57.87008547008546,44.0,-17.0,62.68051282051282,62.68051282051282,37.31948717948718,57.66905982905982,42.33094017094018,high,low,low
25G31B5980,Nisha Desai,3,5,64.25,4,73.33333333333333,73.72871287128713,78.0,12.0,69.08430693069307,69.08430693069307,30.915693069306926,73.16843234323431,26.831567656765685,high,low,low
25G31B6001,Sakshi Bansal,3,6,58.2,5,100.0,87.22745098039215,40.0,24.0,74.18411764705883,74.18411764705883,25.815882352941173,80.8792156862745,19.120784313725494,high,low,low
25G31B5201,Aditya Kapoor,3,6,78.6,5,36.666666666666664,66.48305084745762,11.0,4.0,60.82245762711864,60.82245762711864,39.17754237288136,59.164802259887,40.835197740113,high,low,low
25G31B3757,Nikhil Reddy,3,5,80.0,4,93.33333333333333,77.19999999999999,53.0,-8.0,82.23,82.23,17.769999999999996,76.67333333333333,23.326666666666668,high,low,low
25G31B3923,Anjali Iyer,3,5,80.5,4,53.333333333333336,58.79767441860465,67.0,-9.0,68.41965116279069,68.41965116279069,31.580348837209314,61.24170542635659,38.75829457364341,high,low,low
25G31B5709,Pooja Chatterjee,3,6,66.4,5,80.0,74.39512195121951,18.0,-28.0,69.25926829268293,69.25926829268293,30.740731707317067,68.51658536585366,31.483414634146342,high,low,low
25G31B8981,Deepak Chopra,3,5,81.75,4,70.0,92.8074074074074,76.0,13.0,79.59611111111111,79.59611111111111,20.403888888888886,87.74018518518517,12.259814814814831,high,low,low
25G31A3243,Neha Bajaj,3,6,92.8,5,36.666666666666664,53.06551724137931,71.0,9.0,68.90982758620689,68.90982758620689,31.090172413793113,57.19252873563218,42.80747126436782,high,low,low
25G31A4275,Kumar Gupta,3,5,74.0,4,33.33333333333333,75.92962962962962,81.0,1.0,62.43944444444444,62.43944444444444,37.56055555555556,71.98407407407406,28.01592592592594,high,low,low
25G31A8942,Harsha Menon,3,6,84.0,5,36.666666666666664,72.73478260869565,49.0,11.0,66.36021739130435,66.36021739130435,33.639782608695654,67.88101449275362,32.11898550724638,high,low,low
25G31B8786,Vinod Dasgupta,3,5,80.5,4,70.0,79.0719298245614,23.0,-44.0,74.26078947368421,74.26078947368421,25.739210526315787,72.70035087719297,27.299649122807025,high,low,low
25G31B4067,Tanvi Dasgupta,3,6,69.0,5,80.0,75.24102564102563,26.0,33.0,71.08615384615383,71.08615384615383,28.913846153846166,70.16871794871794,29.83128205128206,high,low,low
25G31B8032,Sneha Bhat,3,6,80.0,5,60.0,90.40370370370368,71.0,21.0,75.11055555555555,75.11055555555555,24.88944444444445,84.38259259259257,15.617407407407427,high,low,low
25G31B7166,Harish Verma,3,6,80.4,5,73.33333333333333,81.6018018018018,22.0,28.0,75.54027027027027,75.54027027027027,24.45972972972973,74.69459459459459,25.30540540540541,high,low,low
25G31A7499,Karthik Agarwal,3,5,68.25,4,46.666666666666664,68.37586206896552,89.0,-20.0,62.83137931034483,62.83137931034483,37.16862068965517,68.25477011494253,31.74522988505747,high,low,low
25G31B9231,Harsha Dutta,3,6,72.6,5,36.666666666666664,73.675,83.0,31.0,62.50124999999999,62.50124999999999,37.49875000000001,70.79916666666666,29.200833333333335,high,low,low
25G31A8198,Vishal Bajaj,3,5,57.25,4,53.333333333333336,85.55061728395061,82.0,-5.0,61.55759259259259,61.55759259259259,38.44240740740741,79.14376543209876,20.85623456790124,high,low,low
25G31A9820,Pooja Bajaj,3,6,77.0,5,63.33333333333333,59.845098039215685,71.0,-25.0,70.02676470588234,70.02676470588234,29.973235294117657,63.02490196078431,36.97509803921569,high,low,low
25G31B1072,Varun Bajaj,3,5,77.25,4,46.666666666666664,79.84466019417475,32.0,4.0,66.2016990291262,66.2016990291262,33.7983009708738,71.482928802589,28.517071197411,high,low,low
25G31A4184,Karthik Verma,3,5,80.25,4,93.33333333333333,77.15555555555555,94.0,24.0,84.39833333333334,84.39833333333334,15.60166666666666,80.76722222222222,19.232777777777784,high,low,low
25G31B3802,Ravi Kumar,3,6,65.8,5,70.0,83.4,34.0,-35.0,68.11,68.11,31.89,75.36000000000001,24.639999999999986,high,low,low
25G31B2255,Aarav Kapoor,3,5,63.0,4,50.0,74.61818181818181,77.0,-8.0,61.54272727272727,61.54272727272727,38.45727272727273,71.23272727272727,28.767272727272726,high,low,low
25G31B1332,Zara Joshi,3,5,84.75,4,83.33333333333334,81.97250000000001,49.0,-8.0,82.120875,82.120875,17.879125000000002,79.08908333333335,20.91091666666665,high,low,low
25G31B8567,Pari Nair,3,5,79.75,4,86.66666666666667,74.78823529411764,90.0,21.0,81.59323529411765,81.59323529411765,18.406764705882352,77.99343137254901,22.00656862745099,high,low,low
25G31A4961,Arjun Chopra,3,5,73.25,4,33.33333333333333,58.90412371134022,47.0,-6.0,57.81061855670104,57.81061855670104,42.18938144329896,56.59121993127148,43.40878006872852,medium,normal,low
25G31B2863,Aryan Chopra,3,6,80.8,5,80.0,86.38053097345131,38.0,-18.0,79.2570796460177,79.2570796460177,20.7429203539823,80.3463716814159,19.653628318584097,high,low,low
25G31A8003,Ananya Kapoor,3,5,78.5,4,100.0,56.69411764705882,34.0,-22.0,79.45411764705882,79.45411764705882,20.545882352941177,60.93588235294117,39.06411764705883,high,low,low
25G31B3833,Aditya Malhotra,3,5,74.75,4,100.0,48.89325842696629,39.0,-1.0,76.65898876404495,76.65898876404495,23.34101123595505,55.6002808988764,44.3997191011236,high,low,low
25G31B5844,Simran Singh,3,6,65.6,5,60.0,81.57249999999999,21.0,-4.0,64.085875,64.085875,35.914125,71.76074999999999,28.239250000000013,high,low,low
25G31A9414,Pari Bajaj,3,6,82.2,5,53.333333333333336,88.96315789473684,53.0,-6.0,73.09447368421053,73.09447368421053,26.905526315789473,81.12754385964912,18.872456140350877,high,low,low
25G31B9411,Meera Kumar,3,6,60.4,5,73.33333333333333,89.93478260869566,57.0,-18.0,68.54021739130434,68.54021739130434,31.45978260869566,82.02768115942028,17.972318840579717,high,low,low
25G31A4081,Kumar Gupta,3,6,79.6,5,70.0,52.016981132075465,61.0,7.0,71.65254716981131,71.65254716981131,28.347452830188686,57.47188679245283,42.52811320754717,high,low,low
25G31A9677,Sneha Dasgupta,3,6,87.0,5,86.66666666666667,71.75128205128205,93.0,10.0,84.91269230769231,84.91269230769231,15.08730769230769,76.8925641025641,23.107435897435906,high,low,low
25G31A6356,Rahul Sharma,3,6,66.6,5,73.33333333333333,76.49885057471265,94.0,-12.0,71.4748275862069,71.4748275862069,28.5251724137931,76.94252873563218,23.05747126436782,high,low,low
25G31A8120,Ananya Srivastava,3,5,66.25,4,100.0,65.3923076923077,79.0,-27.0,76.88384615384616,76.88384615384616,23.116153846153836,70.2996153846154,29.700384615384607,high,low,low
25G31B1424,Deepak Bajaj,3,5,67.75,4,53.333333333333336,74.92608695652173,79.0,-2.0,65.06391304347827,65.06391304347827,34.936086956521734,72.45659420289854,27.543405797101457,high,low,low
25G31A6995,Rahul Bhatnagar,3,5,74.5,4,66.66666666666666,86.0725,44.0,13.0,72.36087500000001,72.36087500000001,27.639124999999993,78.76741666666666,21.232583333333338,high,low,low
25G31A7649,Diya Singh,3,5,73.0,4,86.66666666666667,84.06923076923076,96.0,-21.0,79.91038461538461,79.91038461538461,20.089615384615385,84.41512820512818,15.584871794871816,high,low,low
25G31B6906,Harish Menon,3,6,69.6,5,76.66666666666667,78.04067796610168,36.0,26.0,71.30610169491524,71.30610169491524,28.69389830508476,72.85514124293783,27.144858757062167,high,low,low
25G31B9614,Kavya Dasgupta,3,6,77.0,5,56.666666666666664,86.825,87.0,-22.0,72.87375,72.87375,27.12625,82.84416666666667,17.155833333333334,high,low,low
25G31B8634,Suresh Iyer,3,6,73.0,5,80.0,82.84117647058824,57.0,-10.0,75.77617647058823,75.77617647058823,24.223823529411774,78.98882352941176,21.01117647058824,high,low,low
25G31A9781,Esha Chopra,3,6,63.4,5,40.0,88.01698113207547,49.0,-4.0,59.352547169811324,59.352547169811324,40.647452830188676,76.85188679245283,23.14811320754717,medium,normal,low
25G31B9432,Kumar Agarwal,3,6,63.4,5,33.33333333333333,95.5,95.0,-17.0,60.77499999999999,60.77499999999999,39.22500000000001,86.02333333333333,13.976666666666674,high,low,low
25G31A5699,Suresh Das,3,6,82.2,5,63.33333333333333,78.8560975609756,53.0,-12.0,74.57841463414634,74.57841463414634,25.42158536585366,75.05260162601625,24.947398373983745,high,low,low
25G31A3502,Vinod Reddy,3,5,67.0,4,46.666666666666664,74.53333333333333,77.0,-8.0,62.53,62.53,37.47,71.24,28.760000000000005,high,low,low
25G31A5375,Aarav Chatterjee,3,5,78.75,4,93.33333333333333,48.89696969696969,58.0,13.0,77.60954545454545,77.60954545454545,22.390454545454546,57.23621212121212,42.76378787878788,high,low,low
25G31A8085,Suresh Das,3,5,75.0,4,56.666666666666664,90.49565217391303,97.0,-35.0,72.92434782608694,72.92434782608694,27.075652173913056,86.21362318840579,13.78637681159421,high,low,low
25G31B1468,Arjun Verma,3,5,75.0,4,83.33333333333334,86.99268292682926,57.0,15.0,78.39890243902438,78.39890243902438,21.601097560975617,82.42821138211382,17.571788617886185,high,low,low
25G31A8482,Kumar Patel,3,5,62.75,4,40.0,49.278899082568806,26.0,31.0,52.06683486238532,52.06683486238532,47.93316513761468,47.37022935779816,52.62977064220184,medium,normal,medium
25G31A4601,Isha Reddy,3,5,60.5,4,96.66666666666667,61.3842105263158,47.0,3.0,70.80763157894737,70.80763157894737,29.192368421052635,63.38561403508773,36.61438596491227,high,low,low
25G31A1161,Varun Dutta,3,6,65.4,5,76.66666666666667,85.6,99.0,-33.0,73.49000000000001,73.49000000000001,26.50999999999999,84.02666666666667,15.97333333333333,high,low,low
25G31A3594,Maya Dasgupta,3,5,82.25,4,80.0,92.3,41.0,22.0,81.02,81.02,18.980000000000004,84.935,15.064999999999998,high,low,low
25G31A7121,Zara Desai,3,5,77.5,4,43.333333333333336,42.61584158415842,56.0,-17.0,60.94237623762376,60.94237623762376,39.05762376237624,47.514422442244225,52.485577557755775,high,low,medium
25G31A5090,Anjali Chatterjee,3,6,66.0,5,73.33333333333333,41.45398230088495,21.0,-9.0,62.26809734513274,62.26809734513274,37.73190265486726,45.0511209439528,54.9488790560472,high,low,medium
25G31A2311,Sandeep Kapoor,3,5,70.25,4,100.0,51.85490196078431,34.0,17.0,74.60323529411765,74.60323529411765,25.396764705882347,56.723431372549015,43.276568627450985,high,low,low
25G31A5966,Aarav Patel,3,6,79.0,5,66.66666666666666,63.01176470588234,98.0,12.0,73.85176470588236,73.85176470588236,26.14823529411764,68.4749019607843,31.525098039215706,high,low,low
25G31A7216,Bhavna Gupta,3,5,69.75,4,90.0,88.82650602409639,58.0,-16.0,78.09897590361446,78.09897590361446,21.90102409638554,83.95355421686746,16.04644578313254,high,low,low
25G31B5723,Ravi Rao,3,6,61.4,5,33.33333333333333,70.51219512195121,40.0,-11.0,53.27682926829267,53.27682926829267,46.72317073170733,62.83186991869917,37.16813008130083,medium,normal,low
25G31A2924,Kavya Rao,3,6,63.0,5,60.0,75.6949494949495,78.0,8.0,64.75424242424242,64.75424242424242,35.24575757575758,73.08646464646465,26.91353535353535,high,low,low
25G31A7565,Divya Das,3,6,65.2,5,93.33333333333333,83.16666666666666,24.0,8.0,74.27499999999999,74.27499999999999,25.72500000000001,76.47,23.53,high,low,low
25G31A6936,Sakshi Bajaj,3,5,75.75,4,80.0,61.57021276595744,30.0,-17.0,72.61053191489361,72.61053191489361,27.389468085106387,61.67414893617021,38.32585106382979,high,low,low
25G31A2916,Sandeep Singh,3,6,77.8,5,83.33333333333334,85.32307692307691,52.0,5.0,79.29846153846154,79.29846153846154,20.701538461538462,81.03948717948717,18.960512820512832,high,low,low
25G31B4105,Pooja Mishra,3,6,64.4,5,36.666666666666664,81.7,67.0,31.0,58.80500000000001,58.80500000000001,41.19499999999999,73.99666666666667,26.00333333333333,medium,normal,low
25G31B6600,Isha Menon,3,5,89.0,4,33.33333333333333,64.16666666666666,61.0,13.0,67.175,67.175,32.825,63.24999999999999,36.75000000000001,high,low,low
25G31A7225,Aisha Kapoor,3,6,65.8,5,50.0,86.69999999999999,71.0,-27.0,64.455,64.455,35.545,79.36999999999999,20.63000000000001,high,low,low
25G31B4701,Ajay Chatterjee,3,5,68.75,4,40.0,48.699999999999996,64.0,-6.0,56.88,56.88,43.12,51.364999999999995,48.635000000000005,medium,normal,medium
25G31B1157,Ananya Joshi,3,6,66.8,5,70.0,85.80000000000001,24.0,29.0,68.47,68.47,31.53,76.14000000000001,23.859999999999985,high,low,low
25G31B5265,Ajay Dutta,3,5,59.25,4,76.66666666666667,72.92692307692309,47.0,22.0,65.91403846153845,65.91403846153845,34.08596153846155,69.34051282051283,30.659487179487172,high,low,low
25G31A8604,Vikram Desai,3,6,65.0,5,83.33333333333334,46.63478260869566,32.0,35.0,66.09521739130435,66.09521739130435,33.904782608695655,50.677681159420295,49.322318840579705,high,low,medium
25G31B3276,Nisha Pillai,3,6,73.0,5,56.666666666666664,60.833333333333336,46.0,2.0,64.925,64.925,35.075,60.150000000000006,39.849999999999994,high,low,low
25G31B3545,Aarav Menon,3,5,76.75,4,60.0,48.7,41.0,11.0,65.73,65.73,34.269999999999996,51.865,48.135,high,low,medium
25G31B2589,Harsha Nair,3,6,84.0,5,70.0,62.1375,40.0,17.0,74.320625,74.320625,25.679374999999993,62.896249999999995,37.103750000000005,high,low,low
25G31A2196,Maya Pillai,3,5,71.5,4,63.33333333333333,66.86666666666666,94.0,5.0,69.48,69.48,30.519999999999996,69.69,30.310000000000002,high,low,low
25G31A9061,Divya Verma,3,6,59.6,5,33.33333333333333,83.78865979381443,97.0,10.0,57.218298969072166,57.218298969072166,42.781701030927834,77.64539518900344,22.354604810996562,medium,normal,low
25G31A3152,Anjali Joshi,3,6,73.4,5,60.0,85.33636363636363,81.0,1.0,71.55045454545454,71.55045454545454,28.449545454545458,81.17545454545453,18.824545454545472,high,low,low
25G31A3506,Rahul Iyer,3,5,69.75,4,86.66666666666667,94.89999999999999,63.0,-11.0,78.26,78.26,21.739999999999995,88.37166666666666,11.628333333333345,high,low,low
25G31A9116,Tanvi Nair,3,6,69.2,5,100.0,76.71923076923078,44.0,-11.0,78.30788461538461,78.30788461538461,21.69211538461539,75.02346153846155,24.976538461538453,high,low,low
25G31B8839,Aryan Mishra,3,6,75.8,5,100.0,68.00338983050847,42.0,1.0,80.20050847457627,80.20050847457627,19.799491525423733,69.38237288135592,30.61762711864408,high,low,low
25G31B8970,Celina Sharma,3,6,76.4,5,86.66666666666667,74.79411764705883,31.0,4.0,76.96911764705882,76.96911764705882,23.030882352941177,71.76254901960783,28.23745098039217,high,low,low
25G31A3366,Sanjay Srivastava,3,5,68.0,4,36.666666666666664,83.46046511627907,88.0,-32.0,61.91906976744186,61.91906976744186,38.08093023255814,77.68899224806201,22.311007751937993,high,low,low
25G31B7388,Meera Bajaj,3,5,67.5,4,83.33333333333334,78.5,69.0,-4.0,73.97500000000001,73.97500000000001,26.02499999999999,76.93333333333334,23.066666666666663,high,low,low
25G31A6049,Sakshi Sharma,3,5,69.25,4,63.33333333333333,61.295833333333334,55.0,-9.0,65.56937500000001,65.56937500000001,34.43062499999999,61.665416666666665,38.334583333333335,high,low,low
25G31A1385,Kriti Malhotra,3,6,75.4,5,80.0,86.49999999999999,81.0,24.0,78.725,78.725,21.275000000000006,84.18999999999998,15.810000000000016,high,low,low
25G31B6632,Karthik Sharma,3,6,67.4,5,33.33333333333333,61.760360360360366,62.0,-5.0,56.06405405405406,56.06405405405406,43.93594594594594,59.50558558558559,40.49441441441441,medium,normal,low
25G31B3407,Maya Bansal,3,5,76.0,4,76.66666666666667,65.59230769230768,63.0,3.0,73.98884615384615,73.98884615384615,26.011153846153846,67.48128205128204,32.51871794871796,high,low,low
25G31A1589,Zara Chopra,3,5,69.25,4,40.0,65.35252525252525,51.0,20.0,58.97787878787879,58.97787878787879,41.02212121212121,61.77176767676767,38.22823232323233,medium,normal,low
25G31B8182,Tanvi Rao,3,5,82.5,4,86.66666666666667,81.06521739130434,47.0,18.0,81.75978260869564,81.75978260869564,18.240217391304355,78.3623188405797,21.637681159420296,high,low,low
25G31A1471,Esha Verma,3,5,78.0,4,93.33333333333333,49.733333333333334,58.0,10.0,77.36,77.36,22.64,57.74666666666667,42.25333333333333,high,low,low
25G31B2198,Anjali Joshi,3,5,73.75,4,100.0,59.06037735849057,58.0,-9.0,78.63405660377359,78.63405660377359,21.365943396226413,64.51726415094339,35.48273584905661,high,low,low
25G31A1627,Vishal Bhat,3,5,69.5,4,86.66666666666667,71.0940594059406,83.0,-9.0,75.5641089108911,75.5641089108911,24.435891089108907,73.68250825082508,26.31749174917492,high,low,low
25G31B2477,Bhavna Bhat,3,5,64.0,4,96.66666666666667,80.86371681415929,28.0,-28.0,74.5295575221239,74.5295575221239,25.470442477876105,75.47126843657817,24.52873156342183,high,low,low
25G31B2028,Sakshi Sinha,3,5,66.5,4,53.333333333333336,82.7,13.0,9.0,62.305,62.305,37.695,71.17333333333333,28.826666666666668,high,low,low
25G31A1362,Vishal Desai,3,5,65.0,4,70.0,56.35384615384616,86.0,21.0,66.25307692307692,66.25307692307692,33.74692307692308,61.547692307692316,38.452307692307684,high,low,low
